"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USC00361001","BROOKVILLE, PA US","1917-01","0","-14","54","4126","22.8","35.5","10.1"
"USC00361001","BROOKVILLE, PA US","1917-02","0","-26","55","5386","20.0","31.7","8.3"
"USC00361001","BROOKVILLE, PA US","1917-03","0","-7","72","6330","34.5","46.0","23.0"
"USC00361001","BROOKVILLE, PA US","1917-04","0","15","82","6966","43.8","57.2","30.4"
"USC00361001","BROOKVILLE, PA US","1917-05","0","27","84","7458","49.1","61.9","36.4"
"USC00361001","BROOKVILLE, PA US","1917-06","17","32","87","7572","61.7","75.7","47.7"
"USC00361001","BROOKVILLE, PA US","1917-07","138","41","96","25","68.1","82.5","53.6"
"USC00361001","BROOKVILLE, PA US","1917-08","217","42","89","61","66.4","80.8","52.0"
"USC00361001","BROOKVILLE, PA US","1917-09","229","28","85","363","55.4","71.5","39.3"
"USC00361001","BROOKVILLE, PA US","1917-10","229","19","77","1027","42.9","55.6","30.1"
"USC00361001","BROOKVILLE, PA US","1917-11","229","2","64","1983","33.1","45.7","20.6"
"USC00361001","BROOKVILLE, PA US","1917-12","229","-21","45","3424","16.9","27.9","5.9"
"USC00361001","BROOKVILLE, PA US","1918-01","0","-29","35","4960","11.3","23.5","-0.9"
"USC00361001","BROOKVILLE, PA US","1918-02","0","-32","56","6111","23.9","38.1","9.7"
"USC00361001","BROOKVILLE, PA US","1918-03","0","5","78","6960","37.6","53.3","21.9"
"USC00361001","BROOKVILLE, PA US","1918-04","0","15","74","7591","44.0","57.1","30.9"
"USC00361001","BROOKVILLE, PA US","1918-05","54","25","88","7757","61.2","77.3","45.0"
"USC00361001","BROOKVILLE, PA US","1918-06","89","30","88","7914","60.9","75.8","46.1"
"USC00361001","BROOKVILLE, PA US","1918-07","183","37","94","72","65.7","81.5","49.9"
"USC00361001","BROOKVILLE, PA US","1918-08","354","38","100","108","69.3","83.8","54.9"
"USC00361001","BROOKVILLE, PA US","1918-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1918-10",,"22","77",,"50.9","66.6","35.2"
"USC00361001","BROOKVILLE, PA US","1918-11",,"16","67",,"38.8","49.4","28.2"
"USC00361001","BROOKVILLE, PA US","1918-12",,"10","59",,"34.1","44.0","24.2"
"USC00361001","BROOKVILLE, PA US","1919-01","0","-9","59",,"28.0","39.3","16.7"
"USC00361001","BROOKVILLE, PA US","1919-02","0","-5","60",,"27.5","37.3","17.8"
"USC00361001","BROOKVILLE, PA US","1919-03","0","14","73",,"36.8","49.7","23.8"
"USC00361001","BROOKVILLE, PA US","1919-04","0","12","80",,"45.0","60.0","30.1"
"USC00361001","BROOKVILLE, PA US","1919-05","14","28","94",,"55.0","68.4","41.6"
"USC00361001","BROOKVILLE, PA US","1919-06","157","33","95",,"68.5","84.7","52.4"
"USC00361001","BROOKVILLE, PA US","1919-07","297","41","96","19","69.2","84.8","53.5"
"USC00361001","BROOKVILLE, PA US","1919-08","352","38","89","102","64.1","78.0","50.1"
"USC00361001","BROOKVILLE, PA US","1919-09","381","30","88","266","60.2","76.0","44.4"
"USC00361001","BROOKVILLE, PA US","1919-10",,"24",,,,,"40.1"
"USC00361001","BROOKVILLE, PA US","1919-11",,"16","62",,"37.4","47.8","27.0"
"USC00361001","BROOKVILLE, PA US","1919-12",,"-14","57",,"21.2","32.6","9.9"
"USC00361001","BROOKVILLE, PA US","1920-01","0","-20","39",,"15.3","27.0","3.5"
"USC00361001","BROOKVILLE, PA US","1920-02","0","-18","45",,"20.2","32.5","8.0"
"USC00361001","BROOKVILLE, PA US","1920-03",,,"75",,,"48.3",
"USC00361001","BROOKVILLE, PA US","1920-04",,"10","78",,"40.2","53.0","27.4"
"USC00361001","BROOKVILLE, PA US","1920-05",,"23","87",,"52.8","69.9","35.7"
"USC00361001","BROOKVILLE, PA US","1920-06",,"35","89",,"62.8","76.9","48.7"
"USC00361001","BROOKVILLE, PA US","1920-07",,"36","88","69","64.8","78.7","50.9"
"USC00361001","BROOKVILLE, PA US","1920-08",,"40","88","115","65.9","79.1","52.6"
"USC00361001","BROOKVILLE, PA US","1920-09",,"30","87","279","59.8","75.7","43.9"
"USC00361001","BROOKVILLE, PA US","1920-10",,"25","82","635","53.1","69.9","36.4"
"USC00361001","BROOKVILLE, PA US","1920-11",,"6","65","1470","36.2","44.9","27.6"
"USC00361001","BROOKVILLE, PA US","1920-12",,"-4","56","2425","30.7","38.8","22.5"
"USC00361001","BROOKVILLE, PA US","1921-01","0","-10","50","3435","26.5","37.6","15.3"
"USC00361001","BROOKVILLE, PA US","1921-02","0","-9","68","4253","29.4","40.1","18.8"
"USC00361001","BROOKVILLE, PA US","1921-03","0","16","80","4901","43.4","58.2","28.6"
"USC00361001","BROOKVILLE, PA US","1921-04","6","17","88","5344","50.4","67.0","33.8"
"USC00361001","BROOKVILLE, PA US","1921-05","21","27","87","5608","56.5","70.9","42.2"
"USC00361001","BROOKVILLE, PA US","1921-06","103","30","92","5662","66.0","82.7","49.2"
"USC00361001","BROOKVILLE, PA US","1921-07","312","48","96","2","71.7","86.5","56.9"
"USC00361001","BROOKVILLE, PA US","1921-08","349","36","89","86","63.5","79.2","47.9"
"USC00361001","BROOKVILLE, PA US","1921-09","424","38","89","151","65.4","79.2","51.7"
"USC00361001","BROOKVILLE, PA US","1921-10","424","23","75","613","49.0","63.8","34.3"
"USC00361001","BROOKVILLE, PA US","1921-11","424","15","74","1308","39.1","46.8","31.4"
"USC00361001","BROOKVILLE, PA US","1921-12","424","-5","58","2443","28.4","36.8","20.0"
"USC00361001","BROOKVILLE, PA US","1922-01","0","-15","52","3800","21.2","34.5","7.9"
"USC00361001","BROOKVILLE, PA US","1922-02","0","-12","70","4788","28.6","40.4","16.8"
"USC00361001","BROOKVILLE, PA US","1922-03","0","-1","75","5658","35.7","47.7","23.8"
"USC00361001","BROOKVILLE, PA US","1922-04","4","17","82","6151","47.0","61.6","32.4"
"USC00361001","BROOKVILLE, PA US","1922-05","7","26","88","6363","57.9","73.2","42.5"
"USC00361001","BROOKVILLE, PA US","1922-06","61","34","92","6431","64.5","79.9","49.2"
"USC00361001","BROOKVILLE, PA US","1922-07","165","41","95","14","68.1","84.0","52.3"
"USC00361001","BROOKVILLE, PA US","1922-08","229","33","92","94","64.5","79.4","49.5"
"USC00361001","BROOKVILLE, PA US","1922-09","299","27","93","226","62.5","80.5","44.4"
"USC00361001","BROOKVILLE, PA US","1922-10","299","19","87","681","50.3","66.5","34.1"
"USC00361001","BROOKVILLE, PA US","1922-11","299","20","66","1455","39.2","49.7","28.7"
"USC00361001","BROOKVILLE, PA US","1922-12","299","-1","58","2623","27.3","38.4","16.3"
"USC00361001","BROOKVILLE, PA US","1923-01","0","0","48","3832","26.0","34.4","17.5"
"USC00361001","BROOKVILLE, PA US","1923-02","0","-5","48","4909","21.6","31.4","11.7"
"USC00361001","BROOKVILLE, PA US","1923-03","0","-2","69","5934","31.9","45.4","18.4"
"USC00361001","BROOKVILLE, PA US","1923-04","1","-5","82","6567","43.2","59.4","27.0"
"USC00361001","BROOKVILLE, PA US","1923-05","3","25","86","6923","52.5","70.7","34.3"
"USC00361001","BROOKVILLE, PA US","1923-06","122","34","101","7016","65.9","83.2","48.6"
"USC00361001","BROOKVILLE, PA US","1923-07","196","38","91","22","66.5","83.0","49.9"
"USC00361001","BROOKVILLE, PA US","1923-08","276","32","91","123","64.3","80.1","48.5"
"USC00361001","BROOKVILLE, PA US","1923-09","321","28","86","299","60.6","75.5","45.8"
"USC00361001","BROOKVILLE, PA US","1923-10","321","19","81","914","45.1","60.7","29.6"
"USC00361001","BROOKVILLE, PA US","1923-11","321","13","60","1732","35.8","46.1","25.6"
"USC00361001","BROOKVILLE, PA US","1923-12","321","4","62","2609","35.8","44.3","27.2"
"USC00361001","BROOKVILLE, PA US","1924-01","0","-8","63","3942","22.0","32.8","11.2"
"USC00361001","BROOKVILLE, PA US","1924-02","0","-23","55","5186","20.7","33.7","7.8"
"USC00361001","BROOKVILLE, PA US","1924-03","0","14","65","6104","33.3","42.2","24.4"
"USC00361001","BROOKVILLE, PA US","1924-04","0","13","72","6750","42.5","57.1","27.9"
"USC00361001","BROOKVILLE, PA US","1924-06",,"33","91",,"61.0","76.1","46.0"
"USC00361001","BROOKVILLE, PA US","1924-07",,"37","91","75","64.5","80.7","48.3"
"USC00361001","BROOKVILLE, PA US","1924-08",,"35","92","148","65.2","80.9","49.5"
"USC00361001","BROOKVILLE, PA US","1924-09",,"30","85","450","55.3","67.9","42.6"
"USC00361001","BROOKVILLE, PA US","1924-10",,"20","79","983","47.8","65.5","30.2"
"USC00361001","BROOKVILLE, PA US","1924-11",,"-1","70","1894","34.6","46.1","23.1"
"USC00361001","BROOKVILLE, PA US","1924-12",,"-16","60","3135","24.9","33.8","16.1"
"USC00361001","BROOKVILLE, PA US","1925-01","0","-27","44","4581","18.4","32.5","4.2"
"USC00361001","BROOKVILLE, PA US","1925-02","0","-6","64","5498","31.0","43.8","18.2"
"USC00361001","BROOKVILLE, PA US","1925-03","0","-5","73","6354","35.5","48.9","22.1"
"USC00361001","BROOKVILLE, PA US","1925-04","6","11","89","6866","46.9","64.8","29.1"
"USC00361001","BROOKVILLE, PA US","1925-05","13","25","86","7324","49.9","66.9","33.0"
"USC00361001","BROOKVILLE, PA US","1925-06","106","39","95","7392","65.8","82.3","49.4"
"USC00361001","BROOKVILLE, PA US","1925-07","186","35","89","76","65.1","79.8","50.4"
"USC00361001","BROOKVILLE, PA US","1925-08","259","33","97","132","65.6","82.4","48.7"
"USC00361001","BROOKVILLE, PA US","1925-09","315","31","93","251","62.9","79.2","46.7"
"USC00361001","BROOKVILLE, PA US","1925-10","315","15","68","977","41.6","51.2","32.0"
"USC00361001","BROOKVILLE, PA US","1925-11","315","9","58","1825","34.7","45.9","23.5"
"USC00361001","BROOKVILLE, PA US","1926-01","0","-19","52",,"21.6","33.5","9.7"
"USC00361001","BROOKVILLE, PA US","1926-02","0","-5","49",,"23.4","34.0","12.9"
"USC00361001","BROOKVILLE, PA US","1926-03","0","-7","63",,"28.3","40.4","16.1"
"USC00361001","BROOKVILLE, PA US","1926-04","0","11","76",,"40.0","54.5","25.6"
"USC00361001","BROOKVILLE, PA US","1926-05","4","23","87",,"53.9","73.1","34.7"
"USC00361001","BROOKVILLE, PA US","1926-06","19","29","94",,"58.9","75.0","42.8"
"USC00361001","BROOKVILLE, PA US","1926-07","100","38","96","51","65.9","81.4","50.5"
"USC00361001","BROOKVILLE, PA US","1926-08","233","40","91","91","68.0","80.4","55.6"
"USC00361001","BROOKVILLE, PA US","1926-09","250","34","85","232","60.5","73.7","47.3"
"USC00361001","BROOKVILLE, PA US","1926-10","258","17","85","790","47.3","59.3","35.3"
"USC00361001","BROOKVILLE, PA US","1926-11","258","7","67","1624","35.2","44.7","25.7"
"USC00361001","BROOKVILLE, PA US","1926-12","258","-17","44","2967","21.7","32.6","10.8"
"USC00361001","BROOKVILLE, PA US","1927-01","0","-11","51","4130","23.5","32.2","14.7"
"USC00361001","BROOKVILLE, PA US","1927-02","0","12","56","5011","31.1","40.1","22.2"
"USC00361001","BROOKVILLE, PA US","1927-03","0","5","75","5808","37.5","50.4","24.6"
"USC00361001","BROOKVILLE, PA US","1927-04","1","17","80","6467","43.1","57.1","29.0"
"USC00361001","BROOKVILLE, PA US","1927-05","12","20","90","6796","53.7","67.0","40.5"
"USC00361001","BROOKVILLE, PA US","1927-06","35","30","92","7019","58.1","74.1","42.2"
"USC00361001","BROOKVILLE, PA US","1927-07","135","35","93","43","67.0","81.8","52.1"
"USC00361001","BROOKVILLE, PA US","1927-08","151","34","89","190","60.4","75.2","45.6"
"USC00361001","BROOKVILLE, PA US","1927-09","180","27","91","343","60.2","77.7","42.8"
"USC00361001","BROOKVILLE, PA US","1927-11",,"18","72",,"43.6","55.0","32.1"
"USC00361001","BROOKVILLE, PA US","1927-12",,"-2","61",,"27.0","37.1","16.8"
"USC00361001","BROOKVILLE, PA US","1928-01","0","-13","59",,"25.4","34.8","16.0"
"USC00361001","BROOKVILLE, PA US","1928-02","0","-10","55",,"25.0","36.3","13.6"
"USC00361001","BROOKVILLE, PA US","1928-03","0","-3","73",,"31.1","43.1","19.1"
"USC00361001","BROOKVILLE, PA US","1928-04","0","11","80",,"40.5","55.0","25.9"
"USC00361001","BROOKVILLE, PA US","1928-05","2","21","88",,"53.0","71.6","34.4"
"USC00361001","BROOKVILLE, PA US","1928-06","40","31","88",,"61.6","75.8","47.4"
"USC00361001","BROOKVILLE, PA US","1928-07","160","42","92","18","68.5","82.9","54.1"
"USC00361001","BROOKVILLE, PA US","1928-08","322","41","93","38","70.1","84.6","55.6"
"USC00361001","BROOKVILLE, PA US","1928-09","335","28","88","316","55.8","70.8","41.0"
"USC00361001","BROOKVILLE, PA US","1928-10","339","21","85","681","51.0","66.2","35.8"
"USC00361001","BROOKVILLE, PA US","1928-11","339","13","72","1473","38.6","48.3","28.8"
"USC00361001","BROOKVILLE, PA US","1928-12","339","-2","54","2522","30.1","40.1","20.1"
"USC00361001","BROOKVILLE, PA US","1929-01","0","-20","67","3803","22.2","33.5","10.8"
"USC00361001","BROOKVILLE, PA US","1929-02","0","-20","55","4993","22.5","34.4","10.6"
"USC00361001","BROOKVILLE, PA US","1929-03","0","-2","83","5721","38.7","54.0","23.3"
"USC00361001","BROOKVILLE, PA US","1929-04","0","23","84","6223","47.1","61.3","32.9"
"USC00361001","BROOKVILLE, PA US","1929-05","23","23","93","6603","52.4","68.8","36.0"
"USC00361001","BROOKVILLE, PA US","1929-07",,,"92",,,"83.2",
"USC00361001","BROOKVILLE, PA US","1929-08",,,,,,,
"USC00361001","BROOKVILLE, PA US","1929-09",,"24","91",,"59.1","75.2","43.0"
"USC00361001","BROOKVILLE, PA US","1929-10",,"21","79",,"45.2","59.1","31.4"
"USC00361001","BROOKVILLE, PA US","1929-11",,"-2","74",,"35.5","46.5","24.4"
"USC00361001","BROOKVILLE, PA US","1929-12",,"-9","57",,"28.8","37.3","20.2"
"USC00361001","BROOKVILLE, PA US","1930-01","0","-23","58",,"24.6","36.0","13.2"
"USC00361001","BROOKVILLE, PA US","1930-02","0","5","69",,"31.9","43.0","20.8"
"USC00361001","BROOKVILLE, PA US","1930-03","0","5","67",,"32.2","44.7","19.8"
"USC00361001","BROOKVILLE, PA US","1930-04",,,"83",,,"59.1",
"USC00361001","BROOKVILLE, PA US","1930-05",,,"89",,,"72.1",
"USC00361001","BROOKVILLE, PA US","1930-06",,"28","91",,"63.5","79.8","47.2"
"USC00361001","BROOKVILLE, PA US","1930-07",,"37","99","41","67.2","85.3","49.2"
"USC00361001","BROOKVILLE, PA US","1930-08",,"32","100","111","65.6","83.3","47.9"
"USC00361001","BROOKVILLE, PA US","1930-09",,"30","91","216","62.7","81.1","44.4"
"USC00361001","BROOKVILLE, PA US","1930-10",,"17","93","768","46.7","62.2","31.1"
"USC00361001","BROOKVILLE, PA US","1930-11",,"-9","72","1603","37.2","50.0","24.4"
"USC00361001","BROOKVILLE, PA US","1930-12",,"-7","45","2817","25.8","34.4","17.3"
"USC00361001","BROOKVILLE, PA US","1931-01","0","-9","56","3956","25.4","36.7","14.2"
"USC00361001","BROOKVILLE, PA US","1931-02","0","-1","60","4980","28.4","38.6","18.2"
"USC00361001","BROOKVILLE, PA US","1931-03","0","14","60","5960","32.4","41.1","23.7"
"USC00361001","BROOKVILLE, PA US","1931-04","0","18","80","6574","43.8","59.5","28.1"
"USC00361001","BROOKVILLE, PA US","1931-05","14","19","89","6922","53.6","70.8","36.4"
"USC00361001","BROOKVILLE, PA US","1931-06","73","31","93","7045","62.9","78.7","47.1"
"USC00361001","BROOKVILLE, PA US","1931-07","249","41","98","15","70.7","85.7","55.7"
"USC00361001","BROOKVILLE, PA US","1931-08","349","42","93","41","67.4","82.1","52.8"
"USC00361001","BROOKVILLE, PA US","1931-09","450","30","94","136","65.2","80.1","50.3"
"USC00361001","BROOKVILLE, PA US","1931-10","453","23","83","572","51.0","67.3","34.7"
"USC00361001","BROOKVILLE, PA US","1931-11","453","22","72","1160","45.4","56.6","34.2"
"USC00361001","BROOKVILLE, PA US","1931-12","453","9","61","2066","34.7","44.8","24.6"
"USC00361001","BROOKVILLE, PA US","1932-01","0","17","67","2884","37.6","46.6","28.6"
"USC00361001","BROOKVILLE, PA US","1932-02","0","7","72","3697","31.1","42.6","19.5"
"USC00361001","BROOKVILLE, PA US","1932-03","0","-6","70","4794","29.6","41.3","18.0"
"USC00361001","BROOKVILLE, PA US","1932-04","0","16","80","5467","42.5","56.4","28.7"
"USC00361001","BROOKVILLE, PA US","1932-05","10","23","88","5798","54.1","71.3","36.9"
"USC00361001","BROOKVILLE, PA US","1932-06","85","29","89","5921","63.4","79.2","47.6"
"USC00361001","BROOKVILLE, PA US","1932-07","158","39","91","44","66.1","82.1","50.0"
"USC00361001","BROOKVILLE, PA US","1932-08","210","36","94","96","65.0","83.6","46.4"
"USC00361001","BROOKVILLE, PA US","1932-09","278","27","98","259","61.5","80.2","42.9"
"USC00361001","BROOKVILLE, PA US","1932-10",,,"79",,,"63.7",
"USC00361001","BROOKVILLE, PA US","1932-11",,"4","62",,"35.9","47.9","23.9"
"USC00361001","BROOKVILLE, PA US","1932-12",,"-7","66",,"28.5","41.3","15.7"
"USC00361001","BROOKVILLE, PA US","1933-01","0","-4","65",,"32.7","43.7","21.8"
"USC00361001","BROOKVILLE, PA US","1933-02","0","-16","59",,"26.0","40.1","11.8"
"USC00361001","BROOKVILLE, PA US","1933-03","0","3","70",,"31.7","43.2","20.2"
"USC00361001","BROOKVILLE, PA US","1933-04","0","22","81",,"49.2","64.1","34.3"
"USC00361001","BROOKVILLE, PA US","1933-05","23","31","86",,"58.8","73.5","44.1"
"USC00361001","BROOKVILLE, PA US","1933-06","175","30","98",,"67.1","83.9","50.2"
"USC00361001","BROOKVILLE, PA US","1933-07","325","41","101","23","69.1","86.9","51.3"
"USC00361001","BROOKVILLE, PA US","1933-08","456","39","97","55","68.2","83.0","53.3"
"USC00361001","BROOKVILLE, PA US","1933-09","517","33","92","138","64.3","78.3","50.2"
"USC00361001","BROOKVILLE, PA US","1933-10","517","15","80","612","49.7","66.7","32.8"
"USC00361001","BROOKVILLE, PA US","1933-11","517","-2","79","1456","35.9","46.3","25.5"
"USC00361001","BROOKVILLE, PA US","1933-12","517","-14","62","2570","29.1","40.4","17.7"
"USC00361001","BROOKVILLE, PA US","1934-01","0","-2","55","3667","28.7","39.8","17.6"
"USC00361001","BROOKVILLE, PA US","1934-02","0","-30","53","5119","13.1","30.4","-4.1"
"USC00361001","BROOKVILLE, PA US","1934-03","0","-11","70","6041","30.7","46.2","15.2"
"USC00361001","BROOKVILLE, PA US","1934-04","0","15","77","6638","45.1","60.0","30.2"
"USC00361001","BROOKVILLE, PA US","1934-05","14","21","89","6846","58.3","77.6","39.1"
"USC00361001","BROOKVILLE, PA US","1934-06","192","35","97","6877","69.9","86.8","53.0"
"USC00361001","BROOKVILLE, PA US","1934-07","409","45","98","3","71.9","88.6","55.1"
"USC00361001","BROOKVILLE, PA US","1934-08","490","30","89","81","65.1","80.4","49.9"
"USC00361001","BROOKVILLE, PA US","1934-09","555","32","90","178","63.9","79.6","48.3"
"USC00361001","BROOKVILLE, PA US","1934-10",,"14",,,,,"30.3"
"USC00361001","BROOKVILLE, PA US","1934-11",,"10","67",,"40.0","49.3","30.6"
"USC00361001","BROOKVILLE, PA US","1934-12",,"-7","67",,"26.3","34.5","18.1"
"USC00361001","BROOKVILLE, PA US","1935-01","0","-11","49",,"22.7","33.2","12.3"
"USC00361001","BROOKVILLE, PA US","1935-02","0","-17","49",,"23.2","33.9","12.5"
"USC00361001","BROOKVILLE, PA US","1935-03","0","5","75",,"37.5","50.1","24.9"
"USC00361001","BROOKVILLE, PA US","1935-04","0","17","84",,"42.9","55.9","29.9"
"USC00361001","BROOKVILLE, PA US","1935-05","4","24","80",,"50.6","65.5","35.7"
"USC00361001","BROOKVILLE, PA US","1935-06","73","33","88",,"63.2","78.1","48.2"
"USC00361001","BROOKVILLE, PA US","1935-07","262","43","95","6","71.2","85.9","56.5"
"USC00361001","BROOKVILLE, PA US","1935-08","390","34","91","54","67.6","81.5","53.7"
"USC00361001","BROOKVILLE, PA US","1935-09","401","27","86","262","58.1","72.5","43.6"
"USC00361001","BROOKVILLE, PA US","1935-10","401","18","81","820","47.0","63.6","30.4"
"USC00361001","BROOKVILLE, PA US","1935-11","401","5","76","1592","39.3","50.4","28.2"
"USC00361001","BROOKVILLE, PA US","1935-12","401","-13","47","2912","22.4","29.8","15.0"
"USC00361001","BROOKVILLE, PA US","1936-01","0","-24","46","4344","18.8","28.6","9.0"
"USC00361001","BROOKVILLE, PA US","1936-02","0","-27","49","5727","13.9","28.7","-0.9"
"USC00361001","BROOKVILLE, PA US","1936-03","0","9","72","6556","36.6","48.3","24.8"
"USC00361001","BROOKVILLE, PA US","1936-04","0","14","79","7233","41.2","53.1","29.2"
"USC00361001","BROOKVILLE, PA US","1936-05","26","24","91","7485","57.4","74.9","39.9"
"USC00361001","BROOKVILLE, PA US","1936-06","85","33","90","7587","63.6","80.2","47.0"
"USC00361001","BROOKVILLE, PA US","1936-07","213","37","100","43","67.7","85.8","49.7"
"USC00361001","BROOKVILLE, PA US","1936-08","361","38","94","75","68.8","84.1","53.4"
"USC00361001","BROOKVILLE, PA US","1936-09","414","28","91","231","61.6","79.1","44.1"
"USC00361001","BROOKVILLE, PA US","1936-10","415","12","77","685","50.3","63.9","36.8"
"USC00361001","BROOKVILLE, PA US","1936-11",,,"72",,,"45.0",
"USC00361001","BROOKVILLE, PA US","1936-12",,"-10","57",,"29.8","40.5","19.1"
"USC00361001","BROOKVILLE, PA US","1937-01",,"11",,,,,"24.2"
"USC00361001","BROOKVILLE, PA US","1937-02",,"-4","58",,"27.2","37.6","16.8"
"USC00361001","BROOKVILLE, PA US","1937-03",,"4","53",,"29.9","40.0","19.9"
"USC00361001","BROOKVILLE, PA US","1937-04",,"19","76",,"44.1","55.2","32.9"
"USC00361001","BROOKVILLE, PA US","1937-05",,"26","90",,"54.9","69.7","40.0"
"USC00361001","BROOKVILLE, PA US","1937-06",,"40","90",,"64.7","78.3","51.1"
"USC00361001","BROOKVILLE, PA US","1937-07",,"38","92","47","68.2","81.2","55.1"
"USC00361001","BROOKVILLE, PA US","1937-08",,"44","97","50","70.5","83.3","57.8"
"USC00361001","BROOKVILLE, PA US","1937-09",,"27","91","315","57.0","71.9","42.2"
"USC00361001","BROOKVILLE, PA US","1937-10",,"19","85","825","47.0","57.9","36.1"
"USC00361001","BROOKVILLE, PA US","1937-11",,"5",,,,,"25.0"
"USC00361001","BROOKVILLE, PA US","1937-12",,"-12","48",,"25.0","35.2","14.9"
"USC00361001","BROOKVILLE, PA US","1938-01","0","-3","51",,"25.3","35.1","15.5"
"USC00361001","BROOKVILLE, PA US","1938-02","0","3","60",,"31.7","43.3","20.1"
"USC00361001","BROOKVILLE, PA US","1938-03","0","4","80",,"37.4","50.7","24.0"
"USC00361001","BROOKVILLE, PA US","1938-04","0","15","84",,"46.3","59.9","32.7"
"USC00361001","BROOKVILLE, PA US","1938-05","2","25","83",,"54.9","68.5","41.2"
"USC00361001","BROOKVILLE, PA US","1938-06","38","33","86",,"62.7","76.6","48.8"
"USC00361001","BROOKVILLE, PA US","1938-07","158","42","90","22","68.1","81.3","54.9"
"USC00361001","BROOKVILLE, PA US","1938-08","333","40","96","28","70.6","86.8","54.4"
"USC00361001","BROOKVILLE, PA US","1938-09","352","31","85","162","61.2","78.9","43.5"
"USC00361001","BROOKVILLE, PA US","1938-10","352","22","85","527","52.8","74.5","31.2"
"USC00361001","BROOKVILLE, PA US","1938-11",,"4",,,,,"23.3"
"USC00361001","BROOKVILLE, PA US","1938-12",,"-1","61",,"32.0","44.7","19.4"
"USC00361001","BROOKVILLE, PA US","1939-01",,"-10","56",,"24.3","36.1","12.5"
"USC00361001","BROOKVILLE, PA US","1939-02",,"-10","52",,"26.5","38.2","14.9"
"USC00361001","BROOKVILLE, PA US","1939-03",,"-2",,,,,"20.6"
"USC00361001","BROOKVILLE, PA US","1939-04",,"14","81",,"40.5","50.6","30.3"
"USC00361001","BROOKVILLE, PA US","1939-05",,"20","89",,"58.7","75.5","41.8"
"USC00361001","BROOKVILLE, PA US","1939-06",,"38","90",,"65.6","77.8","53.4"
"USC00361001","BROOKVILLE, PA US","1939-07",,"37","93","60","66.5","80.6","52.4"
"USC00361001","BROOKVILLE, PA US","1939-08",,"44",,,,,"52.6"
"USC00361001","BROOKVILLE, PA US","1939-09",,"31","93",,"59.1","72.1","46.1"
"USC00361001","BROOKVILLE, PA US","1939-10",,"16","87",,"49.2","65.0","33.5"
"USC00361001","BROOKVILLE, PA US","1939-11",,"13","70",,"34.7","46.6","22.9"
"USC00361001","BROOKVILLE, PA US","1939-12",,"8","60",,"31.0","39.2","22.8"
"USC00361001","BROOKVILLE, PA US","1940-01","0","-10","42",,"14.4","24.3","4.5"
"USC00361001","BROOKVILLE, PA US","1940-02","0","-10","53",,"23.0","32.9","13.2"
"USC00361001","BROOKVILLE, PA US","1940-03","0","-5","61",,"27.0","35.0","19.0"
"USC00361001","BROOKVILLE, PA US","1940-04","0","20","77",,"43.1","56.1","30.1"
"USC00361001","BROOKVILLE, PA US","1940-05","2","25","88",,"53.6","67.7","39.4"
"USC00361001","BROOKVILLE, PA US","1940-06","68","33","87",,"63.4","75.8","51.0"
"USC00361001","BROOKVILLE, PA US","1940-07","229","37","94","123","66.0","78.0","54.1"
"USC00361001","BROOKVILLE, PA US","1940-08",,"34",,,,,"53.0"
"USC00361001","BROOKVILLE, PA US","1940-09",,,,,,,
"USC00361001","BROOKVILLE, PA US","1940-10",,"16",,,,,"29.6"
"USC00361001","BROOKVILLE, PA US","1940-11",,"16","65",,"38.2","46.9","29.5"
"USC00361001","BROOKVILLE, PA US","1940-12",,"-6",,,,,"22.8"
"USC00361001","BROOKVILLE, PA US","1941-01",,"-5",,,,,"16.0"
"USC00361001","BROOKVILLE, PA US","1941-02",,"-13","50",,"20.8","33.5","8.0"
"USC00361001","BROOKVILLE, PA US","1941-03",,"-2","55",,"26.5","39.6","13.4"
"USC00361001","BROOKVILLE, PA US","1941-04",,"20","85",,"49.6","68.3","30.9"
"USC00361001","BROOKVILLE, PA US","1941-05",,"24","89",,"55.6","72.8","38.4"
"USC00361001","BROOKVILLE, PA US","1941-06",,"33","92",,"65.0","79.6","50.4"
"USC00361001","BROOKVILLE, PA US","1941-07",,"40","94","25","68.9","83.3","54.6"
"USC00361001","BROOKVILLE, PA US","1941-08",,"34","88","135","62.8","79.6","45.9"
"USC00361001","BROOKVILLE, PA US","1941-09",,"30","91","301","60.5","78.2","42.8"
"USC00361001","BROOKVILLE, PA US","1941-10",,"22","87","705","52.4","65.4","39.4"
"USC00361001","BROOKVILLE, PA US","1941-11",,"10","70","1379","39.7","52.6","26.9"
"USC00361001","BROOKVILLE, PA US","1941-12",,"5","68","2291","33.7","41.5","25.9"
"USC00361001","BROOKVILLE, PA US","1942-01","0","-26","53","3409","23.6","35.2","12.1"
"USC00361001","BROOKVILLE, PA US","1942-02","0","-6","49","4572","22.0","29.6","14.4"
"USC00361001","BROOKVILLE, PA US","1942-03","0","18","67","5466","36.2","45.5","26.8"
"USC00361001","BROOKVILLE, PA US","1942-04","0","23","85","5944","49.1","62.2","35.9"
"USC00361001","BROOKVILLE, PA US","1942-05","35","28","87","6188","58.2","70.6","45.9"
"USC00361001","BROOKVILLE, PA US","1942-06","116","43","87","6257","65.4","77.1","53.6"
