"STATION","NAME","DATE","CDSD","EMNT","EMXT","HDSD","TAVG","TMAX","TMIN"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-11","228","18","75","1387","43.2","51.2","35.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2003-12","228","12","57","2508","28.8","35.6","22.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-01","0","-7","56","4002","16.8","23.8","9.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-02","0","-2","49","5149","25.4","33.8","17.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-03","0","11","71","6012","37.1","45.4","28.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-04","0","19","79","6563","46.7","55.9","37.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-05","39","28","82","6732","60.8","71.9","49.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-06","81","41","85","6862","62.1","71.9","52.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-07","157","50","82","16","66.9","74.9","58.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-08","230","42","83","90","65.0","73.8","56.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-09","246","38","80","181","62.5","72.1","52.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-10","246","31","74","650","49.4","58.3","40.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-11","246","21","71","1356","41.5","49.1","33.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2004-12","246","-6","52","2479","28.8","36.2","21.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-01","0","-6","63","3721","24.9","32.7","17.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-02","0","6","55","4756","28.0","35.2","20.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-03","0","5","63","5781","29.7","37.4","21.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-04","0","29","77","6278","48.4","59.8","37.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-05","5","29","81","6673","52.4","63.3","41.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-06","142","46","89","6727","67.8","78.1","57.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-07","321","51","88","2","70.7","80.8","60.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-08","495","49","92","16","70.1","80.3","59.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-09","533","34","82","98","63.5","74.7","52.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-10","538","31","80","541","50.9","58.9","42.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-11","538","8","73","1237","41.8","50.8","32.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2005-12","538","3","46","2513","23.8","28.9","18.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-01","0","10","64","3472","34.1","41.3","26.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-02","0","0","58","4550","26.5","33.7","19.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-03","0","13","74","5470","35.3","44.0","26.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-04","0","22","77","5945","49.2","61.3","37.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-05","30","28","88","6264","55.7","66.4","45.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-06","71","34","85","6355","63.3","73.7","53.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-07","240","49","87","11","70.1","79.2","61.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-08","351","46","88","26","68.1","77.8","58.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-09","351","34","77","252","57.5","65.4","49.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-10","351","29","75","770","47.7","56.3","39.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-11","351","20","65","1429","43.1","50.8","35.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2006-12","351","11","64","2373","34.5","41.7","27.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-01","0","-3","58","3500","28.6","35.7","21.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-02","0","-9","44","4858","16.5","23.3","9.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-03","0","1","78","5692","36.6","46.5","26.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-04","0","16","76","6346","43.2","51.7","34.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-05","31","33","86","6534","60.0","73.3","46.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-06","107","40","87","6598","65.4","76.8","53.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-07","203","43","89","36","66.9","78.3","55.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-08","366","47","89","67","69.3","78.7","59.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-09","433","36","87","188","63.2","74.8","51.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-10","464","27","85","475","56.7","66.7","46.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-11","464","15","62","1309","37.2","45.0","29.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2007-12","464","5","61","2403","29.7","35.6","23.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-01","0","1","66","3577","27.1","34.0","20.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-02","0","-3","57","4750","24.6","32.7","16.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-03","0","12","62","5753","32.7","40.9","24.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-04","1","24","81","6186","50.6","61.8","39.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-05","4","31","80","6571","52.7","64.0","41.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-06","103","41","88","6630","66.3","76.5","56.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-07","223","48","84","6","68.7","78.7","58.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-08","266","45","85","49","65.0","75.9","54.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-09","300","41","85","166","62.3","73.0","51.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-10","300","26","78","706","47.6","57.8","37.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-11","300","13","70","1551","36.9","43.6","30.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2008-12","300","-1","62","2677","28.7","36.4","20.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-01","0","-10","45","4140","17.8","25.1","10.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-02","0","-4","62","5199","27.2","35.6","18.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-03","0","1","70","6048","37.6","48.3","26.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-04","22","22","85","6585","47.9","59.0","36.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-05","38","30","82","6841","57.0","67.6","46.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-06","72","33","83","6923","63.4","72.7","54.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-07","113","45","81","57","64.5","73.8","55.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-08","221","48","85","89","67.4","77.0","57.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-09","229","41","78","230","60.4","69.1","51.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-10","229","25","68","776","47.4","55.4","39.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-11","229","27","68","1413","43.8","51.3","36.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2009-12","229","9","52","2589","27.1","33.4","20.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-01","0","-3","50","3902","22.6","28.2","17.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-02","0","2","40","5072","23.2","29.0","17.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-03","0","14","71","5773","41.6","51.5","31.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-04","10","28","82","6160","52.4","64.6","40.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-05","53","29","86","6376","59.5","70.2","48.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-06","149","42","85","6424","66.6","76.3","56.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-07","359","43","92","14","71.3","83.0","59.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-08","509","46","88","26","69.5","79.6","59.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-09","567","42","91","183","61.7","72.5","50.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-10","567","29","76","648","50.0","59.7","40.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-11","567","22","66","1376","40.7","49.7","31.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2010-12","567","8","56","2669","23.3","28.4","18.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-01","0","-7","52","4042","20.7","26.9","14.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-02","0","2","60","5097","27.3","35.9","18.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-03","0","7","68","6054","34.1","43.1","25.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-04","2","25","79","6575","47.1","56.3","37.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-05","47","31","87","6765","60.3","70.2","50.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-06","130","40","88","6819","66.0","76.4","55.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-07","383","49","101","0","73.2","85.5","60.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-08","503","47","87","24","68.1","78.2","58.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-09","555","36","88","143","62.7","70.4","55.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-10","555","25","78","582","49.2","57.7","40.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-11","555","20","68","1182","44.3","53.2","35.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2011-12","555","11","56","2159","33.5","40.2","26.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-01","0","-4","54","3293","28.4","36.3","20.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-02","0","9","53","4238","31.3","37.7","24.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-03","0","15","78","4788","47.2","58.0","36.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-04","5","25","82","5362","46.0","57.5","34.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-05","67","33","86","5487","63.0","74.3","51.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-06","155","42","89","5570","65.2","76.5","53.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-07","384","53","94","3","72.3","82.5","62.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-08","478","47","87","25","67.3","77.9","56.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-09","534","38","85","233","59.9","70.0","49.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-10","537","25","79","669","51.0","60.0","42.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-11","537","22","68","1519","36.7","44.5","28.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2012-12","537","16","64","2485","33.8","39.5","28.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-01","0","-1","65","3658","27.2","34.0","20.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-02","0","5","53","4804","24.1","30.5","17.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-03","0","15","60","5874","30.5","36.4","24.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-04","1","14","76","6382","48.1","58.9","37.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-05","56","29","87","6594","59.9","71.0","48.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-06","144","39","87","6636","66.5","76.1","56.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-07","355","48","89","15","71.3","80.2","62.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-08","470","46","86","42","67.8","78.0","57.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-09","504","36","88","214","60.3","71.6","49.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-10","524","30","83","576","53.9","62.8","45.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-11","524","9","69","1441","36.2","43.9","28.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2013-12","524","6","65","2513","30.4","36.8","24.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-01","0","-13","52","3934","19.2","28.1","10.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-02","0","-6","50","5117","21.2","28.9","13.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-03","0","0","61","6137","31.0","41.5","20.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-04","8","19","81","6632","48.8","60.1","37.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-05","47","34","86","6850","59.2","69.3","49.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-06","162","43","86","6880","67.8","77.9","57.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-07","284","48","86","34","67.8","77.2","58.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-08","357","43","83","77","66.0","75.9","56.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-09","389","37","83","247","60.4","70.7","50.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-10","391","31","74","671","51.3","59.4","43.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-11","391","7","68","1551","35.7","43.5","27.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2014-12","391","15","59","2576","31.9","37.3","26.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-01","0","-5","57","3953","20.6","28.2","12.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-02","0","-17","45","5377","14.2","23.5","4.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-03","0","-7","55","6412","31.6","40.2","22.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-04","0","27","79","6864","49.9","60.6","39.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-05","101","33","89","6991","64.2","75.4","52.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-06","200","46","87","7029","67.1","75.8","58.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-07","380","48","90","3","70.7","81.3","60.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-08","511","49","86","23","68.6","79.3","57.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-09","621","45","90","77","66.9","77.4","56.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-10","621","29","72","495","51.5","60.5","42.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-11","622","18","76","1107","44.6","53.6","35.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2015-12","622","17","63","1858","40.8","47.4","34.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-01","0","-2","61","3135","23.8","31.7","15.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-02","0","-7","61","4182","28.9","37.3","20.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-03","0","12","72","4851","43.4","53.6","33.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-04","0","12","79","5435","45.6","57.1","34.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-05","31","31","86","5710","56.9","67.1","46.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-06","106","38","86","5777","65.2","76.3","54.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-07","331","47","92","11","71.9","83.4","60.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-08","577","50","91","14","72.9","83.4","62.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-09","663","40","87","88","65.4","75.8","54.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-10","670","26","78","467","53.0","62.7","43.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-11","670","20","73","1133","42.8","52.1","33.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2016-12","670","-1","60","2236","29.4","35.8","23.1"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-01","0","0","62","3307","30.5","37.0","23.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-02","0","6","73","4124","35.8","45.0","26.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-03","0","4","68","5073","33.4","41.8","25.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-04","5","25","82","5417","53.7","64.6","42.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-05","22","26","84","5732","55.4","64.9","45.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-06","114","45","87","5811","65.4","75.5","55.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-07","258","50","85","6","69.4","79.0","59.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-08","339","49","85","54","66.1","76.7","55.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-09","407","39","88","186","62.9","73.4","52.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-10","418","29","78","501","55.2","63.7","46.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-11","418","9","62","1309","38.1","46.5","29.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2017-12","418","-4","50","2544","25.2","31.8","18.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-01",,,,,,,
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-02",,"5","72",,"34.4","43.4","25.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-03",,"11","59",,"30.7","38.4","23.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-04",,"20","80",,"40.9","50.6","31.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-05",,"41","88",,"64.7","75.1","54.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-06",,"45","89",,"65.4","74.6","56.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-07",,"49","87","5","69.6","79.4","59.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-08",,"49","86","13","70.3","78.7","61.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-09",,"41","86","119","65.1","72.4","57.8"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-10",,"27","80","606","50.3","58.1","42.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-11",,"12","62","1553","33.4","38.7","28.2"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2018-12",,"14","58","2559","32.5","38.4","26.7"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-01","0","-10","58","3867","22.8","30.7","14.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-02","0","-1","58","4874","29.0","37.5","20.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-03","0","3","69","5860","33.2","42.5","23.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-04","0","20","77","6345","48.8","59.1","38.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-05","17","35","83","6533","59.5","69.6","49.4"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-06","72","34","85","6620","63.9","73.9","53.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-07","252","50","86","2","70.7","80.4","61.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-08","353","48","85","31","67.3","77.6","57.0"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-09","384","39","86","112","63.3","74.2","52.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-10","405","28","86","522","52.5","62.6","42.3"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-11","405","13","59","1443","34.3","42.1","26.5"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2019-12","405","9","56","2429","32.1","38.6","25.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2020-01","0","7","64","3462","31.7","38.7","24.6"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2020-02","0","3","56","4453","30.8","37.7","23.9"
"USW00004787","DUBOIS JEFFERSON CO AIRPORT, PA US","2020-03","0","11","75","5147","41.7","51.0","32.5"
"USC00360099","ALLENS MILLS, PA US","1950-06",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1950-07",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1950-08",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1950-09",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1950-11",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1950-12",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-01",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-02",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-03",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-04",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-05",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-06",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-07",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-08",,,,,,,
"USC00360099","ALLENS MILLS, PA US","1951-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1950-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1951-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1952-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-10",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-11",,,,,,,
"USC00368610","STUMP CREEK, PA US","1953-12",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-01",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-02",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-03",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-04",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-05",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-06",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-07",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-08",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-09",,,,,,,
"USC00368610","STUMP CREEK, PA US","1954-10",,,,,,,
